"","mean_expression.gene","mean_expression.epoch","mean_expression.mean_expression"
"Scube22","Scube2","epoch3",-0.345017343759537
"Sox62","Sox6","epoch3",-0.17920358479023
"Arl6ip12","Arl6ip1","epoch3",-0.441848683570112
"Aldoa2","Aldoa","epoch3",0.113460057548114
"Mvp2","Mvp","epoch3",-0.351129025220871
"Pycard2","Pycard","epoch3",-0.592110991477966
"Fgfr22","Fgfr2","epoch3",-0.393000453710556
"Chst152","Chst15","epoch3",0.123716303280422
"Oat2","Oat","epoch3",-0.186644373195512
"Bnip32","Bnip3","epoch3",-0.119566811514752
"Ifitm32","Ifitm3","epoch3",-0.481995348419462
"Ano92","Ano9","epoch3",-0.178861245512962
"Cdkn1c2","Cdkn1c","epoch3",0.291778547423227
"Phlda22","Phlda2","epoch3",2.06007449967521
"Ano12","Ano1","epoch3",1.20846180830683
"Ccnd12","Ccnd1","epoch3",-0.401972323656082
"Epp132","Epp13","epoch3",-0.294477730989456
"Meis32","Meis3","epoch3",-0.375709908349173
"Bbc32","Bbc3","epoch3",-0.698064737021923
"Dact32","Dact3","epoch3",-0.240974613598415
"Pglyrp12","Pglyrp1","epoch3",-0.278265416622162
"Cadm42","Cadm4","epoch3",-0.386782288551331
"Zfp4282","Zfp428","epoch3",-0.751732421772821
"Tgfb12","Tgfb1","epoch3",-0.124558082648686
"9530053A07Rik2","9530053A07Rik","epoch3",0.19364493233817
"Vstm2b2","Vstm2b","epoch3",-0.104922269071851
"Tead22","Tead2","epoch3",0.503140667187316
"Gys12","Gys1","epoch3",0.465964376926422
"Bcat22","Bcat2","epoch3",-0.70019234929766
"Ldha2","Ldha","epoch3",0.0793060255902154
"Ndn2","Ndn","epoch3",-0.569763545479093
"Igf1r2","Igf1r","epoch3",0.620019254939897
"Rgma2","Rgma","epoch3",0.994214270796095
"Prc12","Prc1","epoch3",-0.270412504673004
"Mex3b2","Mex3b","epoch3",0.0030719233410699
"Tenm42","Tenm4","epoch3",1.56894216367177
"Gdpd52","Gdpd5","epoch3",0.142394125461578
"Ucp22","Ucp2","epoch3",0.238306754401752
"Rbmxl22","Rbmxl2","epoch3",-0.488978769098009
"Parva2","Parva","epoch3",-0.026730056319918
"Mettl92","Mettl9","epoch3",-0.104278534650803
"Plk12","Plk1","epoch3",-0.518617558159998
"Ypel32","Ypel3","epoch3",0.361927849905831
"Tbx62","Tbx6","epoch3",2.75797725575311
"Mylpf2","Mylpf","epoch3",-0.462843745946884
"Tgfb1i12","Tgfb1i1","epoch3",1.21348105158125
"Bub32","Bub3","epoch3",0.2193664844547
"Dpysl42","Dpysl4","epoch3",0.199894270726613
"Utf12","Utf1","epoch3",-0.758388459682465
"Cd812","Cd81","epoch3",0.0203913194792611
"Fgf32","Fgf3","epoch3",1.67351217780794
"Fgf152","Fgf15","epoch3",-0.482262969017029
"Ctxn12","Ctxn1","epoch3",0.990290824856077
"Col4a12","Col4a1","epoch3",1.23164918592998
"Gas62","Gas6","epoch3",0.0313222237995693
"Ckap22","Ckap2","epoch3",-0.361139536968299
"Plekha22","Plekha2","epoch3",0.340548813343048
"Tnks2","Tnks","epoch3",-0.268198473112924
"Triml12","Triml1","epoch3",-0.33891835808754
"Zfp422","Zfp42","epoch3",-0.53980541229248
"Stox22","Stox2","epoch3",0.0571409932204655
"Galnt72","Galnt7","epoch3",0.417640830789294
"Cpe2","Cpe","epoch3",-0.345953839165824
"Apela2","Apela","epoch3",-0.708939373493195
"Lzts12","Lzts1","epoch3",-0.0405045662607465
"Gdf152","Gdf15","epoch3",-0.166589543223381
"Bst22","Bst2","epoch3",-0.818356286202158
"Smad12","Smad1","epoch3",0.508794324738639
"Nanos32","Nanos3","epoch3",-0.243862614035606
"Ier22","Ier2","epoch3",-0.117021613887378
"Calr2","Calr","epoch3",-0.0682434040520872
"Junb2","Junb","epoch3",0.451137607385005
"Irx32","Irx3","epoch3",-0.569757044315338
"Cdh112","Cdh11","epoch3",2.98249291522162
"Psmb102","Psmb10","epoch3",-0.425886179719652
"Nqo12","Nqo1","epoch3",-0.496186763048172
"Cotl12","Cotl1","epoch3",-0.137849603380476
"Fam89a2","Fam89a","epoch3",0.831454698528562
"Egln12","Egln1","epoch3",-0.0206846296787262
"Col4a22","Col4a2","epoch3",-0.368013709783554
"Defa302","Defa30","epoch3",-0.222099483013153
"Sfrp12","Sfrp1","epoch3",-0.0371147841215134
"Fgfr12","Fgfr1","epoch3",-0.165109111794404
"Zfp7032","Zfp703","epoch3",0.572939876999174
"Rnf1222","Rnf122","epoch3",0.774256110191345
"Dusp42","Dusp4","epoch3",-0.558839806488582
"Triml22","Triml2","epoch3",-0.429468989372253
"Irf22","Irf2","epoch3",0.142879690442766
"Vegfc2","Vegfc","epoch3",-0.403674095869064
"Isyna12","Isyna1","epoch3",-1.0863264969417
"Jund2","Jund","epoch3",-0.205441331224782
"Tpm42","Tpm4","epoch3",0.441548441137586
"Klf22","Klf2","epoch3",-0.552549565044631
"Palm32","Palm3","epoch3",-0.483474791049957
"Prdx22","Prdx2","epoch3",0.262204030794757
"Gm106382","Gm10638","epoch3",0.901344182235854
"Nkd12","Nkd1","epoch3",0.734686493873596
"Irx52","Irx5","epoch3",-0.289551585912704
"Gnao12","Gnao1","epoch3",1.18229868582317
"Mt22","Mt2","epoch3",-0.571779549121857
"Mt12","Mt1","epoch3",-0.276394820639065
"Cmtm32","Cmtm3","epoch3",1.87937305654798
"Cdh13","Cdh1","epoch3",-0.500426173210144
"Zfhx32","Zfhx3","epoch3",0.366051750523703
"Foxc22","Foxc2","epoch3",3.12176478441272
"Zfpm12","Zfpm1","epoch3",2.54837503603527
"Rhou2","Rhou","epoch3",0.124681924070631
"Kcnk12","Kcnk1","epoch3",-0.481245109013149
"Nrp12","Nrp1","epoch3",0.0271032111985343
"Amotl12","Amotl1","epoch3",0.039373014654432
"Fat32","Fat3","epoch3",0.301109067031315
"Rgl32","Rgl3","epoch3",-0.230030834674835
"Anln2","Anln","epoch3",-0.517230297837939
"Jam32","Jam3","epoch3",-0.0916924732072013
"Ntm2","Ntm","epoch3",-0.252534776926041
"St142","St14","epoch3",-0.546991109848022
"Ubash3b2","Ubash3b","epoch3",-0.264299541711807
"Sc5d2","Sc5d","epoch3",0.289394585149629
"Oaf2","Oaf","epoch3",-0.0793249011039734
"Pafah1b22","Pafah1b2","epoch3",0.288651689887047
"Ncam12","Ncam1","epoch3",0.499436289304867
"Pml2","Pml","epoch3",-0.353693519319807
"Rec1142","Rec114","epoch3",-0.193054333329201
"Neo12","Neo1","epoch3",-0.299523549420493
"Tpm12","Tpm1","epoch3",1.56826873975141
"Tcf122","Tcf12","epoch3",-0.440050843570914
"Dppa5a2","Dppa5a","epoch3",-0.738237913165774
"Hmgn32","Hmgn3","epoch3",1.26345089929444
"Zic12","Zic1","epoch3",-0.418479025363922
"Chst22","Chst2","epoch3",0.103856022868838
"Spsb42","Spsb4","epoch3",-0.121623396873474
"Slc35g22","Slc35g2","epoch3",0.952967235020229
"Tex2642","Tex264","epoch3",0.429161246333803
"Sema3f2","Sema3f","epoch3",0.297273759331022
"Fam212a2","Fam212a","epoch3",2.61296475785119
"Pth1r2","Pth1r","epoch3",1.08911974940981
"Tdgf12","Tdgf1","epoch3",-0.0956041429724012
"Cmtm82","Cmtm8","epoch3",0.215229272842407
"Rbms32","Rbms3","epoch3",-0.20106303691864
"Higd1a2","Higd1a","epoch3",-0.234433878213167
"2010315B03Rik2","2010315B03Rik","epoch3",0.83167998279844
"Icam12","Icam1","epoch3",-0.297970503568649
"Cnn12","Cnn1","epoch3",-0.0407260060310364
"Ets12","Ets1","epoch3",-0.239829033613205
"Olfr9862","Olfr986","epoch3",-0.168000802397728
"Hspa82","Hspa8","epoch3",-0.421602096525021
"Nectin12","Nectin1","epoch3",0.907083937100002
"Mcam2","Mcam","epoch3",-0.327670961618423
"H2afx2","H2afx","epoch3",0.100078446524484
"Usp282","Usp28","epoch3",-0.267177198614393
"Crabp12","Crabp1","epoch3",0.202411085367203
"Rcn22","Rcn2","epoch3",0.565577758210046
"Stra62","Stra6","epoch3",1.60417669160025
"Hexa2","Hexa","epoch3",0.127175863300051
"Pkm2","Pkm","epoch3",0.131005291427885
"Igdcc32","Igdcc3","epoch3",-0.329506388732365
"Pclaf2","Pclaf","epoch3",0.257656054837363
"Dapk22","Dapk2","epoch3",0.29378913130079
"Anxa22","Anxa2","epoch3",0.337977413620268
"B230323A14Rik2","B230323A14Rik","epoch3",0.332332960196904
"Adam102","Adam10","epoch3",0.128156325646809
"Aldh1a22","Aldh1a2","epoch3",3.14045515869345
"Prtg2","Prtg","epoch3",1.52887296570199
"Gsta42","Gsta4","epoch3",-1.05601152777672
"Ctsh2","Ctsh","epoch3",0.723238906690053
"Amotl22","Amotl2","epoch3",1.30781446610178
"Twf22","Twf2","epoch3",-0.2667513021401
"Pcbp42","Pcbp4","epoch3",0.779818776462759
"Prkar2a2","Prkar2a","epoch3",0.0644307961421353
"Eomes2","Eomes","epoch3",0.242245657103402
"Ctdspl2","Ctdspl","epoch3",0.340761704104287
"mt-Nd12","mt-Nd1","epoch3",0.135144853166171
"mt-Nd22","mt-Nd2","epoch3",0.214092068906341
"mt-Co12","mt-Co1","epoch3",0.433588632515499
"mt-Nd42","mt-Nd4","epoch3",0.748303176835179
"Clcn52","Clcn5","epoch3",1.36386471986771
"Eras2","Eras","epoch3",-0.587900340557098
"Dynlt32","Dynlt3","epoch3",-0.214880049228668
"Klhl132","Klhl13","epoch3",-0.346399884138788
"Apln2","Apln","epoch3",-0.434262752532959
"Gpc32","Gpc3","epoch3",2.45111422879355
"Rtl8b2","Rtl8b","epoch3",0.00568034819194249
"Tmem185a2","Tmem185a","epoch3",-0.00146325039012092
"Pdzd42","Pdzd4","epoch3",-0.594874083995819
"Renbp2","Renbp","epoch3",-0.275388615471976
"Maged12","Maged1","epoch3",0.711416159357343
"Eda2r2","Eda2r","epoch3",-0.109587780066899
"Slc7a32","Slc7a3","epoch3",-0.687614977359772
"Cited12","Cited1","epoch3",1.13473463058472
"Xist2","Xist","epoch3",-0.123508140444756
"Nexmif2","Nexmif","epoch3",-0.470483869314194
"Pcdh192","Pcdh19","epoch3",1.93864802803312
"Bex22","Bex2","epoch3",0.34277751828943
"Tceal82","Tceal8","epoch3",0.310624504727977
"Tsc22d32","Tsc22d3","epoch3",-0.278180560895375
"Capn62","Capn6","epoch3",1.63104639734541
"Amot2","Amot","epoch3",-0.405801653862
"Maged22","Maged2","epoch3",0.567369631358555
"Tmsb4x2","Tmsb4x","epoch3",0.508311388748033
"Dgkk2","Dgkk","epoch3",-0.30642306804657
"Pim22","Pim2","epoch3",-0.69196332352502
"Slc38a52","Slc38a5","epoch3",0.713090347392218
"Tspan72","Tspan7","epoch3",-0.152164495317265
"Chst72","Chst7","epoch3",1.88288826176098
"Zcchc122","Zcchc12","epoch3",-0.288650065660477
"Slc25a52","Slc25a5","epoch3",-0.220355165856225
"Rhox52","Rhox5","epoch3",-0.145614421793393
"Fmr1nb2","Fmr1nb","epoch3",-0.0866527301924569
"Hmgb32","Hmgb3","epoch3",0.311723693273962
"Prrg32","Prrg3","epoch3",0.792615809610912
"Nsdhl2","Nsdhl","epoch3",-0.533062949776649
"Dkc12","Dkc1","epoch3",-0.533899393997022
"Stard82","Stard8","epoch3",1.29423692396709
"Efnb12","Efnb1","epoch3",-0.108727318899972
"Tsix2","Tsix","epoch3",-0.399100244045258
"Magee12","Magee1","epoch3",1.24181894745146
"Pgk12","Pgk1","epoch3",0.229000496012824
"Tceal92","Tceal9","epoch3",-0.684445801057986
"Zcchc182","Zcchc18","epoch3",-0.0095665454864502
"Fam199x2","Fam199x","epoch3",0.835933004106794
"Mum1l12","Mum1l1","epoch3",0.68392151594162
"Trap1a2","Trap1a","epoch3",-0.655399986675807
"Rnf1282","Rnf128","epoch3",-0.390921115875244
"Alg132","Alg13","epoch3",-0.839852614062173
"Gpm6b2","Gpm6b","epoch3",-0.262689203023911
"Eif2s3y2","Eif2s3y","epoch3",-0.417300931044987
